1.000000e-04	3.200000e-01	4.733122e+03	1.530014e+01
1.023293e-04	3.200000e-01	4.625383e+03	1.530013e+01
1.047129e-04	3.200000e-01	4.520096e+03	1.530012e+01
1.071519e-04	3.200000e-01	4.417206e+03	1.530011e+01
1.096478e-04	3.200000e-01	4.316659e+03	1.530009e+01
1.122018e-04	3.200000e-01	4.218399e+03	1.530008e+01
1.148154e-04	3.200000e-01	4.122377e+03	1.530006e+01
1.174898e-04	3.200000e-01	4.028540e+03	1.530005e+01
1.202264e-04	3.200000e-01	3.936839e+03	1.530003e+01
1.230269e-04	3.200000e-01	3.847226e+03	1.530002e+01
1.258925e-04	3.200000e-01	3.759652e+03	1.530000e+01
1.288250e-04	3.200000e-01	3.674072e+03	1.529999e+01
1.318257e-04	3.200000e-01	3.590440e+03	1.529997e+01
1.348963e-04	3.200000e-01	3.508712e+03	1.529995e+01
1.380384e-04	3.200000e-01	3.428844e+03	1.529994e+01
1.412538e-04	3.200000e-01	3.350794e+03	1.529992e+01
1.445440e-04	3.200000e-01	3.274520e+03	1.529990e+01
1.479108e-04	3.200000e-01	3.199983e+03	1.529988e+01
1.513561e-04	3.200000e-01	3.127143e+03	1.529986e+01
1.548817e-04	3.200000e-01	3.055960e+03	1.529984e+01
1.584893e-04	3.200000e-01	2.986398e+03	1.529983e+01
1.621810e-04	3.200000e-01	2.918419e+03	1.529980e+01
1.659587e-04	3.200000e-01	2.851988e+03	1.529978e+01
1.698244e-04	3.200000e-01	2.787069e+03	1.529976e+01
1.737801e-04	3.200000e-01	2.723627e+03	1.529974e+01
1.778279e-04	3.200000e-01	2.661630e+03	1.529972e+01
1.819701e-04	3.200000e-01	2.601044e+03	1.529970e+01
1.862087e-04	3.200000e-01	2.541837e+03	1.529967e+01
1.905461e-04	3.200000e-01	2.483978e+03	1.529965e+01
1.949845e-04	3.200000e-01	2.427435e+03	1.529963e+01
1.995262e-04	3.200000e-01	2.372180e+03	1.529960e+01
2.041738e-04	3.200000e-01	2.318183e+03	1.529958e+01
2.089296e-04	3.200000e-01	2.265415e+03	1.529955e+01
2.137962e-04	3.200000e-01	2.213847e+03	1.529952e+01
2.187762e-04	3.200000e-01	2.163454e+03	1.529950e+01
2.238721e-04	3.200000e-01	2.114208e+03	1.529947e+01
2.290868e-04	3.200000e-01	2.066083e+03	1.529944e+01
2.344229e-04	3.200000e-01	2.019053e+03	1.529941e+01
2.398833e-04	3.200000e-01	1.973094e+03	1.529938e+01
2.454709e-04	3.200000e-01	1.928181e+03	1.529935e+01
2.511886e-04	3.200000e-01	1.884290e+03	1.529932e+01
2.570396e-04	3.200000e-01	1.841398e+03	1.529929e+01
2.630268e-04	3.200000e-01	1.799483e+03	1.529925e+01
